X,Y
8.16199561002522,11.677557413610433
8.161174644269686,11.386549440971592
8.160829745705094,11.264293145417975
8.286078245346655,11.175588621635482
8.322512372932225,11.175485836922027
8.54371145881572,11.174861809775901
8.776800294073524,11.174204240328546
8.969897628831877,11.17365949133805
